transcription,audio_path
Nódulo tiroideano de características benignas.,dataset_gcloud_llm+tts/717.wav
Linfoadenopatia na região inguinal esquerda.,dataset_gcloud_llm+tts/718.wav
Derrame pericárdico leve.,dataset_gcloud_llm+tts/719.wav
Lesão expansiva na base do crânio.,dataset_gcloud_llm+tts/720.wav
Hipertrofia do miocárdio ventricular.,dataset_gcloud_llm+tts/721.wav
Padrão em vidro fosco nos campos pulmonares.,dataset_gcloud_llm+tts/722.wav
Cisto sebáceo no couro cabeludo.,dataset_gcloud_llm+tts/723.wav
Aneurisma cerebral na artéria comunicante anterior.,dataset_gcloud_llm+tts/724.wav
Fragmentos ósseos na articulação do quadril.,dataset_gcloud_llm+tts/725.wav
Edema perilesional ao redor do tumor cerebral.,dataset_gcloud_llm+tts/726.wav
Discreta escoliose torácica dextroconvexa.,dataset_gcloud_llm+tts/727.wav
"Aneurisma da artéria esplênica, medindo 2,5 centímetros.",dataset_gcloud_llm+tts/728.wav
Coleção líquida subcapsular no rim direito.,dataset_gcloud_llm+tts/729.wav
Levantamento do seio maxilar esquerdo.,dataset_gcloud_llm+tts/730.wav
Hipotrofia do músculo vasto medial.,dataset_gcloud_llm+tts/731.wav
Tumor hiperdenso na glândula parótida.,dataset_gcloud_llm+tts/732.wav
Imagem de trombo na veia jugular interna.,dataset_gcloud_llm+tts/733.wav
Dilatação dos ductos biliares intra-hepáticos.,dataset_gcloud_llm+tts/734.wav
Calcificações na próstata.,dataset_gcloud_llm+tts/735.wav
Fratura do colo do fêmur esquerdo.,dataset_gcloud_llm+tts/736.wav
Lesão osteolítica na tíbia.,dataset_gcloud_llm+tts/737.wav
Presença de corpo estranho na cavidade abdominal.,dataset_gcloud_llm+tts/738.wav
Evidência de atrofia cortical leve.,dataset_gcloud_llm+tts/739.wav
Cisto de Baker na fossa poplítea direita.,dataset_gcloud_llm+tts/740.wav
Lesão expansiva no esôfago distal.,dataset_gcloud_llm+tts/741.wav
Espessamento da mucosa nasal.,dataset_gcloud_llm+tts/742.wav
Hematoma subdural.,dataset_gcloud_llm+tts/743.wav
Tromboembolismo pulmonar à direita.,dataset_gcloud_llm+tts/744.wav
Hipodensidade no córtex cerebral.,dataset_gcloud_llm+tts/745.wav
Aumento da glândula tireoide compatível com bócio.,dataset_gcloud_llm+tts/746.wav
Presença de pólipo vesical.,dataset_gcloud_llm+tts/747.wav
Dilatação das câmaras cardíacas.,dataset_gcloud_llm+tts/748.wav
Hidrocele à esquerda.,dataset_gcloud_llm+tts/749.wav
Aneurisma da artéria poplítea.,dataset_gcloud_llm+tts/750.wav
Imagens de divertículos colônicos.,dataset_gcloud_llm+tts/751.wav
Lesão cavitada no pulmão esquerdo.,dataset_gcloud_llm+tts/752.wav
Presença de pneumatoceles.,dataset_gcloud_llm+tts/753.wav
Hiperdensidade no seio esfenoidal.,dataset_gcloud_llm+tts/754.wav
Dissecção da aorta torácica.,dataset_gcloud_llm+tts/755.wav
Massa retroperitoneal de origem indeterminada.,dataset_gcloud_llm+tts/756.wav
Edema cerebral difuso.,dataset_gcloud_llm+tts/757.wav
Acúmulo de líquido na cavidade pleural.,dataset_gcloud_llm+tts/758.wav
Presença de corpo lúgubre no canal auditivo.,dataset_gcloud_llm+tts/759.wav
"Calcificações na mama direita, sem sinais suspeitos.",dataset_gcloud_llm+tts/760.wav
Derrame articular no joelho esquerdo.,dataset_gcloud_llm+tts/761.wav
Lesão hiperdensa no rim esquerdo.,dataset_gcloud_llm+tts/762.wav
Cisto aracnoide.,dataset_gcloud_llm+tts/763.wav
Dilatação do ureter esquerdo.,dataset_gcloud_llm+tts/764.wav
Aderências pélvicas.,dataset_gcloud_llm+tts/765.wav
Espessamento da parede gástrica.,dataset_gcloud_llm+tts/766.wav
Imagem compatível com osteocondroma.,dataset_gcloud_llm+tts/767.wav
Discreta protusão discal lombar.,dataset_gcloud_llm+tts/768.wav
Dilatação do ventrículo cerebral direito.,dataset_gcloud_llm+tts/769.wav
Imagem nodular no lóbulo frontal.,dataset_gcloud_llm+tts/770.wav
Cisto pineal.,dataset_gcloud_llm+tts/771.wav
Aneurisma de aorta torácica.,dataset_gcloud_llm+tts/772.wav
Abscesso no músculo glúteo.,dataset_gcloud_llm+tts/773.wav
Redução do espaço intervertebral L4-L5.,dataset_gcloud_llm+tts/774.wav
Lesão expansiva no pâncreas.,dataset_gcloud_llm+tts/775.wav
Calcificações em linfonodos mediastinais.,dataset_gcloud_llm+tts/776.wav
Fragmentação óssea no rádio distal.,dataset_gcloud_llm+tts/777.wav
Imagem de endometriose.,dataset_gcloud_llm+tts/778.wav
Ectasia da artéria cerebral média.,dataset_gcloud_llm+tts/779.wav
Hidrossalpinge à esquerda.,dataset_gcloud_llm+tts/780.wav
Discreta atelectasia basal direita.,dataset_gcloud_llm+tts/781.wav
Tumor de glândula suprarrenal.,dataset_gcloud_llm+tts/782.wav
Imagem hipodensa sugestiva de cisto hepático.,dataset_gcloud_llm+tts/783.wav
Cisto no ovário direito.,dataset_gcloud_llm+tts/784.wav
Desvio do septo nasal.,dataset_gcloud_llm+tts/785.wav
Linfonodomegalia inguinal bilateral.,dataset_gcloud_llm+tts/786.wav
Formação cística na região periventricular.,dataset_gcloud_llm+tts/787.wav
Dilatação do forame magno.,dataset_gcloud_llm+tts/788.wav
Proeminência dos vasos pulmonares.,dataset_gcloud_llm+tts/789.wav
Esclerosante mesenterite.,dataset_gcloud_llm+tts/790.wav
Aumento da densidade cortical em ossos longos.,dataset_gcloud_llm+tts/791.wav
Imagem sugestiva de hemorragia subaracnoidea.,dataset_gcloud_llm+tts/792.wav
Pequena quantidade de líquido livre na pelve.,dataset_gcloud_llm+tts/793.wav
Imagem de cisto de Naboth.,dataset_gcloud_llm+tts/794.wav
Lesão expansiva no seio cavernoso.,dataset_gcloud_llm+tts/795.wav
Calcificação no ligamento longitudinal anterior.,dataset_gcloud_llm+tts/796.wav
Imagem sugestiva de pneumonia lobar.,dataset_gcloud_llm+tts/797.wav
Protuberância occipital externa aumentada.,dataset_gcloud_llm+tts/798.wav
Dilatação da vesícula biliar.,dataset_gcloud_llm+tts/799.wav
Nódulo no lobo superior do pulmão esquerdo.,dataset_gcloud_llm+tts/800.wav
Espessamento do peritônio.,dataset_gcloud_llm+tts/801.wav
Imagem de espondilolistese L5-S1.,dataset_gcloud_llm+tts/802.wav
Imagem sugestiva de herniação de disco intervertebral.,dataset_gcloud_llm+tts/803.wav
Linfoadenopatia cervical bilateral.,dataset_gcloud_llm+tts/804.wav
Coleções líquidas nos recessos perihepáticos.,dataset_gcloud_llm+tts/805.wav
Calcificações pancreáticas.,dataset_gcloud_llm+tts/806.wav
Imagem hipodensa no colo uterino.,dataset_gcloud_llm+tts/807.wav
Discreta dilatação dos ureteres.,dataset_gcloud_llm+tts/808.wav
Imagem compatível com lipoma epidural.,dataset_gcloud_llm+tts/809.wav
Lesão expansiva na glândula hipófise.,dataset_gcloud_llm+tts/810.wav
Edema na medula espinhal.,dataset_gcloud_llm+tts/811.wav
Estreitamento do canal espinhal.,dataset_gcloud_llm+tts/812.wav
Lesão lítica em vértebra torácica.,dataset_gcloud_llm+tts/813.wav
Aneurisma da artéria renal esquerda.,dataset_gcloud_llm+tts/814.wav
Sinais de osteoartrite em articulações sacroilíacas.,dataset_gcloud_llm+tts/815.wav
Imagem compatível com enfisema pulmonar.,dataset_gcloud_llm+tts/816.wav
Dilatação do sistema pielocalicial direito.,dataset_gcloud_llm+tts/817.wav
Heterotopia cortical.,dataset_gcloud_llm+tts/818.wav
Lesão expansiva intramedular.,dataset_gcloud_llm+tts/819.wav
Cisto no ducto de Bartholin.,dataset_gcloud_llm+tts/820.wav
Tumor na cauda do pâncreas.,dataset_gcloud_llm+tts/821.wav
Coleção peripancreática.,dataset_gcloud_llm+tts/822.wav
Aneurisma da artéria basilar.,dataset_gcloud_llm+tts/823.wav
Hidrocefalia comunicante.,dataset_gcloud_llm+tts/824.wav
Imagem sugestiva de sarcoidose.,dataset_gcloud_llm+tts/825.wav
Calcificação em válvula aórtica.,dataset_gcloud_llm+tts/826.wav
Deslocamento da traqueia.,dataset_gcloud_llm+tts/827.wav
Massa no mediastino anterior.,dataset_gcloud_llm+tts/828.wav
Lesão hipodensa no baço.,dataset_gcloud_llm+tts/829.wav
Imagem de proliferação sinovial.,dataset_gcloud_llm+tts/830.wav
Dilatação ventricular.,dataset_gcloud_llm+tts/831.wav
Estreitamento dos vasos renais.,dataset_gcloud_llm+tts/832.wav
Coleções líquidas periesplênicas.,dataset_gcloud_llm+tts/833.wav
Imagem compatível com Neurofibromatose.,dataset_gcloud_llm+tts/834.wav
Fratura do processo odontoide.,dataset_gcloud_llm+tts/835.wav
Lesão expansiva no lóbulo temporal.,dataset_gcloud_llm+tts/836.wav
Imagem sugestiva de hemangioma cavernoso.,dataset_gcloud_llm+tts/837.wav
Ligamento cruzado anterior com espessamento.,dataset_gcloud_llm+tts/838.wav
Lesão hipoecóica na glândula adrenal direita.,dataset_gcloud_llm+tts/839.wav
Aneurisma da veia porta.,dataset_gcloud_llm+tts/840.wav
Derrame pericárdico moderado.,dataset_gcloud_llm+tts/841.wav
Fibrose pulmonar.,dataset_gcloud_llm+tts/842.wav
Lesão hiperdensa nos gânglios da base.,dataset_gcloud_llm+tts/843.wav
Abcesso no quadrante superior direito do abdômen.,dataset_gcloud_llm+tts/844.wav
Dilatação do ducto cístico.,dataset_gcloud_llm+tts/845.wav
Hipertrofia do septo interventricular.,dataset_gcloud_llm+tts/846.wav
Imagem nodular compatível com metástase.,dataset_gcloud_llm+tts/847.wav
Espessamento irregular do esôfago.,dataset_gcloud_llm+tts/848.wav
Dilatação moderada do ureter.,dataset_gcloud_llm+tts/849.wav
Imagem sugestiva de mieloma múltiplo.,dataset_gcloud_llm+tts/850.wav
Cisto no ducto tireoglosso.,dataset_gcloud_llm+tts/851.wav
Dilatação de veia hepática.,dataset_gcloud_llm+tts/852.wav
Imagem de linfoma abdominal.,dataset_gcloud_llm+tts/853.wav
Aneurisma da artéria hepática.,dataset_gcloud_llm+tts/854.wav
Imagem hipodensa compatível com cisto no ovário esquerdo.,dataset_gcloud_llm+tts/855.wav
Hiperplasia prostática benigna.,dataset_gcloud_llm+tts/856.wav
Lesão hipodensa na medula espinhal.,dataset_gcloud_llm+tts/857.wav
Hipoecogenicidade na região do baço.,dataset_gcloud_llm+tts/858.wav
Estenose da artéria coronária.,dataset_gcloud_llm+tts/859.wav
Imagem de linfadenopatia mediastinal.,dataset_gcloud_llm+tts/860.wav
Discreta protrusão em L3-L4.,dataset_gcloud_llm+tts/861.wav
Lesão hipoecóica na próstata.,dataset_gcloud_llm+tts/862.wav
Dilatação do cólon sigmoide.,dataset_gcloud_llm+tts/863.wav
Imagem de infarto cerebral.,dataset_gcloud_llm+tts/864.wav
Cistos renais bilaterais.,dataset_gcloud_llm+tts/865.wav
Fragmentos ósseos na fíbula distal.,dataset_gcloud_llm+tts/866.wav
Aneurisma da artéria carótida interna.,dataset_gcloud_llm+tts/867.wav
Hematoma na região parietal direita.,dataset_gcloud_llm+tts/868.wav
Dilatação do ureter proximal.,dataset_gcloud_llm+tts/869.wav
Lesão expansiva na glândula submandibular.,dataset_gcloud_llm+tts/870.wav
Imagem de colecistite crônica.,dataset_gcloud_llm+tts/871.wav
Espessamento pleural.,dataset_gcloud_llm+tts/872.wav
Aneurisma da artéria cerebelar inferior.,dataset_gcloud_llm+tts/873.wav
Imagem de meningioma.,dataset_gcloud_llm+tts/874.wav
Hiperplasia nodular focal hepática.,dataset_gcloud_llm+tts/875.wav
Dilatação do ducto de Wirsung.,dataset_gcloud_llm+tts/876.wav
Imagem de tuberculose pulmonar.,dataset_gcloud_llm+tts/877.wav
Lesão expansiva no seio frontal.,dataset_gcloud_llm+tts/878.wav
Imagem compatível com cisto de Tarlov.,dataset_gcloud_llm+tts/879.wav
Dilatação do ducto bilear comum.,dataset_gcloud_llm+tts/880.wav
Presença de gordura hepática.,dataset_gcloud_llm+tts/881.wav
Espessamento da parede da bexiga.,dataset_gcloud_llm+tts/882.wav
Imagem sugestiva de esclerose múltipla.,dataset_gcloud_llm+tts/883.wav
Lesão hipervascular no fígado.,dataset_gcloud_llm+tts/884.wav
Derrame articular no tornozelo esquerdo.,dataset_gcloud_llm+tts/885.wav
Cisto no seio esfenoidal.,dataset_gcloud_llm+tts/886.wav
Estreitamento das artérias coronárias.,dataset_gcloud_llm+tts/887.wav
Imagem de dermatofibroma.,dataset_gcloud_llm+tts/888.wav
Discreta hiperplasia da medula óssea.,dataset_gcloud_llm+tts/889.wav
Pseudocisto pancreático.,dataset_gcloud_llm+tts/890.wav
Lesão expansiva no lobo parietal.,dataset_gcloud_llm+tts/891.wav
Imagem de osteossarcoma.,dataset_gcloud_llm+tts/892.wav
Imagem hiperdensa em baço.,dataset_gcloud_llm+tts/893.wav
Aneurisma da artéria mesentérica superior.,dataset_gcloud_llm+tts/894.wav
Hipertrofia da glândula sublingual direita.,dataset_gcloud_llm+tts/895.wav
Estreitamento das vias biliares.,dataset_gcloud_llm+tts/896.wav
Lesão expansiva no quadrante inferior esquerdo.,dataset_gcloud_llm+tts/897.wav
Imagem de osteíte púbica.,dataset_gcloud_llm+tts/898.wav
Dilatação do ventrículo lateral esquerdo.,dataset_gcloud_llm+tts/899.wav
Observa-se lesão expansiva em região cerebral.,dataset_gcloud_llm+tts/900.wav
Não há evidências de hemorragia intracraniana.,dataset_gcloud_llm+tts/901.wav
A artéria carótida interna apresenta fluxo sanguíneo normal.,dataset_gcloud_llm+tts/902.wav
Visualiza-se herniação discal em nível lombar.,dataset_gcloud_llm+tts/903.wav
"O parênquima pulmonar apresenta-se normal, sem sinais de nódulos ou lesões.",dataset_gcloud_llm+tts/904.wav
Foi identificado aumento na espessura da parede do ventrículo esquerdo.,dataset_gcloud_llm+tts/905.wav
Notam-se sinais de degeneração articular no joelho direito.,dataset_gcloud_llm+tts/906.wav
O fígado apresenta contornos normais e sem lesões focais.,dataset_gcloud_llm+tts/907.wav
A vesícula biliar não apresenta cálculos ou sinais de inflamação.,dataset_gcloud_llm+tts/908.wav
Existem sinais de osteopenia em coluna vertebral.,dataset_gcloud_llm+tts/909.wav
Os seios paranasais estão livres de processos inflamatórios.,dataset_gcloud_llm+tts/910.wav
Identifica-se dilatação da aorta abdominal.,dataset_gcloud_llm+tts/911.wav
Não há evidências de fraturas nos ossos da bacia.,dataset_gcloud_llm+tts/912.wav
O miométrio apresenta um nódulo sugestivo de mioma.,dataset_gcloud_llm+tts/913.wav
Observa-se moderado derrame pleural à direita.,dataset_gcloud_llm+tts/914.wav
Não foram identificados sinais de trombose venosa profunda.,dataset_gcloud_llm+tts/915.wav
O baço encontra-se com tamanho e ecotextura normais.,dataset_gcloud_llm+tts/916.wav
Detecta-se massa heterogênea em região de tireoide.,dataset_gcloud_llm+tts/917.wav
As adrenais não apresentam alterações volumétricas significativas.,dataset_gcloud_llm+tts/918.wav
Observa-se moderada atrofia cortical em cérebro.,dataset_gcloud_llm+tts/919.wav
Há presença de pequenos cistos nos ovários.,dataset_gcloud_llm+tts/920.wav
A próstata apresenta-se aumentada em volume.,dataset_gcloud_llm+tts/921.wav
"Examinando a coluna cervical, não há sinais de compressão medular.",dataset_gcloud_llm+tts/922.wav
Identifica-se tecido cicatricial em região de cirurgia prévia.,dataset_gcloud_llm+tts/923.wav
A artéria renal direita apresenta estenose significativa.,dataset_gcloud_llm+tts/924.wav
A bexiga urinária mostra paredes finas e sem irregularidades.,dataset_gcloud_llm+tts/925.wav
O pâncreas apresenta contornos regulares e sem lesões.,dataset_gcloud_llm+tts/926.wav
Foi detectada lesão isquêmica em território de artéria cerebral média.,dataset_gcloud_llm+tts/927.wav
Foi observada ausência de líquido sinovial em joelho esquerdo.,dataset_gcloud_llm+tts/928.wav
O rim esquerdo apresenta um cisto simples.,dataset_gcloud_llm+tts/929.wav
Não foram identificadas lesões osteolíticas na coluna torácica.,dataset_gcloud_llm+tts/930.wav
Visualiza-se discreto abaulamento da parede abdominal.,dataset_gcloud_llm+tts/931.wav
Os pulmões apresentam-se com bom padrão de aeração.,dataset_gcloud_llm+tts/932.wav
Detecta-se espessamento da parede gástrica.,dataset_gcloud_llm+tts/933.wav
A pelve renal não está dilatada.,dataset_gcloud_llm+tts/934.wav
A articulação temporomandibular apresenta sinais de degeneração.,dataset_gcloud_llm+tts/935.wav
Existe moderada infiltração gordurosa hepática.,dataset_gcloud_llm+tts/936.wav
Observa-se cicatriz retrátil em região uterina.,dataset_gcloud_llm+tts/937.wav
Não foram identificados sinais de metástase óssea.,dataset_gcloud_llm+tts/938.wav
O canal medular está bem preservado.,dataset_gcloud_llm+tts/939.wav
Identifica-se presença de hemangioma em coluna vertebral.,dataset_gcloud_llm+tts/940.wav
A fossa poplítea não apresenta cistos.,dataset_gcloud_llm+tts/941.wav
Há sinais sugestivos de espondilolistese lombar.,dataset_gcloud_llm+tts/942.wav
Não foram identificados focos infecciosos em cavidade abdominal.,dataset_gcloud_llm+tts/943.wav
O líquido cefalorraquidiano apresenta características normais.,dataset_gcloud_llm+tts/944.wav
Identifica-se espessamento das válvulas cardíacas.,dataset_gcloud_llm+tts/945.wav
Detecta-se lesão expansiva solitária em fígado.,dataset_gcloud_llm+tts/946.wav
O músculo cardíaco apresenta-se com contratilidade preservada.,dataset_gcloud_llm+tts/947.wav
Observa-se leve desvio do septo nasal.,dataset_gcloud_llm+tts/948.wav
Não há evidências de processos inflamatórios em mediastino.,dataset_gcloud_llm+tts/949.wav
A vesícula seminal apresenta contornos normais.,dataset_gcloud_llm+tts/950.wav
O canal auditivo interno não apresenta lesões.,dataset_gcloud_llm+tts/951.wav
Identifica-se pequeno pólipo na vesícula biliar.,dataset_gcloud_llm+tts/952.wav
Não foram detectadas anomalias congênitas nos rins.,dataset_gcloud_llm+tts/953.wav
A glândula pineal apresenta calcificação fisiológica.,dataset_gcloud_llm+tts/954.wav
Observa-se alargamento do espaço intervertebral.,dataset_gcloud_llm+tts/955.wav
Há presença de linfonodos aumentados na região inguinal.,dataset_gcloud_llm+tts/956.wav
O útero apresenta contornos irregulares.,dataset_gcloud_llm+tts/957.wav
Visualiza-se pequeno divertículo em intestino delgado.,dataset_gcloud_llm+tts/958.wav
Detecta-se hidronefrose moderada em rim direito.,dataset_gcloud_llm+tts/959.wav
O lobo caudado do fígado apresenta-se normal.,dataset_gcloud_llm+tts/960.wav
As glândulas parótidas não apresentam alterações significativas.,dataset_gcloud_llm+tts/961.wav
Observa-se derrame articular em ombro direito.,dataset_gcloud_llm+tts/962.wav
A suprarrenal esquerda apresenta lesão nodular.,dataset_gcloud_llm+tts/963.wav
Não há sinais de fratura em região de escápula esquerda.,dataset_gcloud_llm+tts/964.wav
Identificam-se áreas de bronquiectasia no pulmão esquerdo.,dataset_gcloud_llm+tts/965.wav
A parede arterial apresenta placas de ateroma calcificadas.,dataset_gcloud_llm+tts/966.wav
Observa-se moderado espessamento da sinóvia em quadril.,dataset_gcloud_llm+tts/967.wav
Não foram detectadas formações císticas em baço.,dataset_gcloud_llm+tts/968.wav
A medula espinhal apresenta sinais de mielopatia cervical.,dataset_gcloud_llm+tts/969.wav
Detecta-se pequeno linfonodo reativo em pescoço.,dataset_gcloud_llm+tts/970.wav
O músculo vasto lateral apresenta sinais de lesão.,dataset_gcloud_llm+tts/971.wav
A cavidade craniana não mostra sinais de lesões expansivas.,dataset_gcloud_llm+tts/972.wav
As vias biliares intra-hepáticas não estão dilatadas.,dataset_gcloud_llm+tts/973.wav
Observa-se desvio discreto da coluna lombar.,dataset_gcloud_llm+tts/974.wav
A artéria mesentérica superior apresenta fluxo normal.,dataset_gcloud_llm+tts/975.wav
Não há evidências de fibrose pulmonar.,dataset_gcloud_llm+tts/976.wav
O estômago apresenta-se com boa distensão e sem irregularidades.,dataset_gcloud_llm+tts/977.wav
Detecta-se presença de cisto de Baker atrás do joelho.,dataset_gcloud_llm+tts/978.wav
A coluna lombossacral não apresenta sinais de desalinhamento.,dataset_gcloud_llm+tts/979.wav
